id,city_name,signup_os,signup_channel,signup_date,bgc_date,vehicle_added_date,vehicle_make,vehicle_model,vehicle_year,first_completed_date,days_to_bgc,days_to_vehicle_add,days_to_first_trip,started_driving
51608,Strark,android web,Referral,2016-01-11,2016-02-08,,,,,,28.0,,,0
51609,Strark,ios web,Referral,2016-01-02,2016-01-20,,,,,,18.0,,,0
51610,Strark,,Referral,2016-01-04,,,,,,,,,,0
51611,Strark,android web,Organic,2016-01-08,2016-01-28,,,,,,20.0,,,0
51612,Strark,ios web,Referral,2016-01-15,2016-01-16,2016-01-16,Toyota,Camry,2016.0,2016-01-30,1.0,1.0,15.0,1
51613,Strark,windows,Paid,2016-01-12,2016-01-27,2016-01-28,Toyota,Prius,2015.0,,15.0,16.0,,0
51614,Strark,ios web,Paid,2016-01-29,,,,,,,,,,0
51615,Strark,android web,Referral,2016-01-23,2016-02-29,,,,,,37.0,,,0
51616,Strark,android web,Referral,2016-01-24,2016-01-25,2016-02-12,Hyundai,Elantra,2014.0,,1.0,19.0,,0
51617,Berton,other,Paid,2016-01-12,2016-02-08,,,,,,27.0,,,0
51618,Strark,android web,Referral,2016-01-03,2016-01-03,2016-01-05,Ford,Fusion,2013.0,2016-01-06,0.0,2.0,3.0,1
51619,Strark,ios web,Referral,2016-01-08,2016-01-08,,,,,,0.0,,,0
51620,Strark,mac,Paid,2016-01-05,2016-01-16,,,,,,11.0,,,0
51621,Strark,mac,Organic,2016-01-25,2016-01-26,,,,,,1.0,,,0
51622,Strark,windows,Organic,2016-01-07,,,,,,,,,,0
51623,Strark,android web,Paid,2016-01-09,2016-01-17,2016-01-17,Ford,500,2006.0,2016-02-07,8.0,8.0,29.0,1
51624,Strark,windows,Paid,2016-01-03,,,,,,,,,,0
51625,Berton,,Organic,2016-01-14,2016-02-01,,,,,,18.0,,,0
51626,Strark,,Organic,2016-01-25,2016-01-25,,,,,,0.0,,,0
51627,Wrouver,windows,Referral,2016-01-27,2016-01-30,,,,,,3.0,,,0
51628,Berton,other,Paid,2016-01-12,2016-01-18,2016-01-18,Buick,Lucerne,2006.0,2016-02-04,6.0,6.0,23.0,1
51629,Berton,android web,Referral,2016-01-13,2016-01-22,2016-02-21,Chevrolet,Tahoe,2005.0,,9.0,39.0,,0
51630,Strark,ios web,Referral,2016-01-16,2016-02-25,2016-02-27,Toyota,Prius C,2014.0,,40.0,42.0,,0
51631,Berton,other,Paid,2016-01-21,2016-01-25,2016-02-03,Honda,Accord,2015.0,,4.0,13.0,,0
51632,Wrouver,mac,Referral,2016-01-29,,,,,,,,,,0
51633,Berton,other,Paid,2016-01-30,2016-02-07,2016-02-10,Toyota,Yaris,2014.0,2016-02-23,8.0,11.0,24.0,1
51634,Strark,other,Referral,2016-01-02,2016-01-03,2016-01-26,Saturn,Aura,2007.0,,1.0,24.0,,0
51635,Strark,ios web,Paid,2016-01-13,2016-02-02,,,,,,20.0,,,0
51636,Strark,mac,Organic,2016-01-11,2016-01-26,,,,,,15.0,,,0
51637,Berton,android web,Paid,2016-01-25,,,,,,,,,,0
51638,Strark,ios web,Referral,2016-01-23,2016-01-23,2016-01-28,Toyota,Prius,2005.0,,0.0,5.0,,0
51639,Wrouver,ios web,Referral,2016-01-20,2016-01-23,2016-01-23,Toyota,RAV4,2011.0,2016-01-28,3.0,3.0,8.0,1
51640,Strark,mac,Paid,2016-01-21,2016-02-04,,,,,,14.0,,,0
51641,Strark,android web,Paid,2016-01-21,2016-02-09,,,,,,19.0,,,0
51642,Strark,ios web,Paid,2016-01-02,2016-01-05,,,,,,3.0,,,0
51643,Wrouver,other,Organic,2016-01-14,2016-01-18,,,,,,4.0,,,0
51644,Strark,ios web,Referral,2016-01-10,2016-01-15,2016-01-17,Hyundai,Genesis,2014.0,2016-01-23,5.0,7.0,13.0,1
51645,Strark,android web,Referral,2016-01-12,2016-01-16,,,,,,4.0,,,0
51646,Berton,ios web,Referral,2016-01-09,2016-01-27,2016-01-31,Toyota,Prius,2009.0,,18.0,22.0,,0
51647,Strark,android web,Referral,2016-01-09,2016-01-09,2016-01-10,Nissan,Altima,2011.0,2016-01-22,0.0,1.0,13.0,1
51648,Berton,mac,Paid,2016-01-06,2016-01-09,2016-01-31,Cadillac,SRX,2015.0,2016-02-02,3.0,25.0,27.0,1
51649,Strark,,Referral,2016-01-05,2016-01-18,,,,,,13.0,,,0
51650,Berton,ios web,Paid,2016-01-01,,,,,,,,,,0
51651,Strark,ios web,Referral,2016-01-18,2016-01-18,2016-01-22,Volvo,S60,2012.0,2016-01-27,0.0,4.0,9.0,1
51652,Strark,other,Referral,2016-01-19,2016-02-04,2016-02-23,Nissan,Altima,2012.0,,16.0,35.0,,0
51653,Strark,ios web,Paid,2016-01-29,,,,,,,,,,0
51654,Berton,ios web,Paid,2016-01-03,2016-01-05,,,,,,2.0,,,0
51655,Berton,ios web,Referral,2016-01-19,2016-02-15,,,,,,27.0,,,0
51656,Strark,,Organic,2016-01-23,2016-02-27,2016-02-28,Toyota,RAV4,2015.0,,35.0,36.0,,0
51657,Berton,ios web,Paid,2016-01-19,2016-01-19,,,,,,0.0,,,0
51658,Wrouver,windows,Paid,2016-01-10,2016-01-13,,,,,,3.0,,,0
51659,Strark,,Referral,2016-01-09,,,,,,,,,,0
51660,Wrouver,android web,Organic,2016-01-23,2016-01-24,2016-01-25,Volkswagen,Passat,2013.0,2016-02-19,1.0,2.0,27.0,1
51661,Strark,ios web,Paid,2016-01-14,2016-01-20,,,,,,6.0,,,0
51662,Strark,mac,Paid,2016-01-28,2016-02-20,,,,,,23.0,,,0
51663,Berton,android web,Paid,2016-01-16,,,,,,,,,,0
51664,Berton,ios web,Referral,2016-01-01,,,,,,,,,,0
51665,Berton,android web,Paid,2016-01-03,2016-01-12,,,,,,9.0,,,0
51666,Strark,ios web,Organic,2016-01-22,2016-01-29,,,,,,7.0,,,0
51667,Strark,ios web,Paid,2016-01-01,,,,,,,,,,0
51668,Strark,android web,Referral,2016-01-08,2016-01-12,2016-01-12,Honda,Accord,2015.0,,4.0,4.0,,0
51669,Berton,windows,Referral,2016-01-19,,,,,,,,,,0
51670,Strark,ios web,Organic,2016-01-11,2016-01-23,,,,,,12.0,,,0
51671,Strark,windows,Organic,2016-01-21,,,,,,,,,,0
51672,Strark,mac,Organic,2016-01-14,2016-01-25,,,,,,11.0,,,0
51673,Berton,mac,Paid,2016-01-21,,,,,,,,,,0
51674,Berton,ios web,Referral,2016-01-16,,,,,,,,,,0
51675,Strark,windows,Paid,2016-01-12,,,,,,,,,,0
51676,Berton,windows,Paid,2016-01-29,2016-02-11,2016-02-13,Nissan,Frontier,2001.0,,13.0,15.0,,0
51677,Wrouver,,Organic,2016-01-13,,,,,,,,,,0
51678,Strark,android web,Paid,2016-01-03,2016-01-27,,,,,,24.0,,,0
51679,Strark,ios web,Referral,2016-01-01,2016-01-02,,,,,,1.0,,,0
51680,Berton,other,Paid,2016-01-15,2016-02-03,,,,,,19.0,,,0
51681,Strark,ios web,Paid,2016-01-17,2016-02-18,,,,,,32.0,,,0
51682,Berton,ios web,Paid,2016-01-11,2016-01-14,,,,,,3.0,,,0
51683,Strark,ios web,Organic,2016-01-22,,,,,,,,,,0
51684,Strark,,Referral,2016-01-06,,,,,,,,,,0
51685,Berton,windows,Paid,2016-01-04,,,,,,,,,,0
51686,Berton,mac,Organic,2016-01-24,2016-01-29,2016-01-29,Kia,Optima,2013.0,,5.0,5.0,,0
51687,Strark,android web,Referral,2016-01-22,2016-01-24,2016-01-28,Hyundai,Sonata,2015.0,,2.0,6.0,,0
51688,Berton,other,Referral,2016-01-21,2016-01-26,2016-01-27,Chrysler,200,2015.0,2016-01-29,5.0,6.0,8.0,1
51689,Strark,android web,Paid,2016-01-29,,,,,,,,,,0
51690,Strark,ios web,Paid,2016-01-04,2016-01-14,2016-02-19,Hyundai,Santa Fe,2014.0,,10.0,46.0,,0
51691,Wrouver,android web,Organic,2016-01-13,2016-01-30,,,,,,17.0,,,0
51692,Berton,ios web,Organic,2016-01-07,,,,,,,,,,0
51693,Strark,,Referral,2016-01-01,,,,,,,,,,0
51694,Strark,windows,Organic,2016-01-05,2016-02-13,2016-02-21,Toyota,Highlander,2012.0,,39.0,47.0,,0
51695,Berton,ios web,Organic,2016-01-25,,,,,,,,,,0
51696,Wrouver,android web,Referral,2016-01-09,2016-01-10,2016-01-10,Honda,Civic,2012.0,2016-01-15,1.0,1.0,6.0,1
51697,Berton,ios web,Paid,2016-01-29,2016-02-06,,,,,,8.0,,,0
51698,Strark,ios web,Paid,2016-01-15,2016-01-18,2016-01-24,Hyundai,Accent,2013.0,2016-02-02,3.0,9.0,18.0,1
51699,Strark,android web,Referral,2016-01-21,2016-01-26,2016-01-31,Honda,Accord,2005.0,2016-02-03,5.0,10.0,13.0,1
51700,Berton,,Referral,2016-01-23,2016-01-30,,,,,,7.0,,,0
51701,Wrouver,ios web,Organic,2016-01-28,2016-01-28,2016-01-29,Mazda,CX-5,2016.0,2016-02-02,0.0,1.0,5.0,1
51702,Berton,android web,Organic,2016-01-07,2016-01-14,,,,,,7.0,,,0
51703,Berton,ios web,Organic,2016-01-29,2016-02-02,2016-02-08,Ford,F-150,2014.0,,4.0,10.0,,0
51704,Wrouver,windows,Organic,2016-01-07,,,,,,,,,,0
51705,Berton,windows,Paid,2016-01-08,2016-01-09,,,,,,1.0,,,0
51706,Berton,ios web,Paid,2016-01-12,2016-01-23,,,,,,11.0,,,0
51707,Strark,mac,Referral,2016-01-06,,,,,,,,,,0
51708,Berton,windows,Organic,2016-01-28,2016-01-29,,,,,,1.0,,,0
51709,Strark,windows,Paid,2016-01-29,,,,,,,,,,0
51710,Berton,ios web,Paid,2016-01-13,2016-01-19,,,,,,6.0,,,0
51711,Berton,ios web,Paid,2016-01-11,2016-01-21,,,,,,10.0,,,0
51712,Strark,mac,Referral,2016-01-11,2016-02-11,,,,,,31.0,,,0
51713,Berton,ios web,Paid,2016-01-02,2016-01-07,2016-02-20,Honda,Element,2007.0,,5.0,49.0,,0
51714,Strark,ios web,Organic,2016-01-17,2016-01-24,,,,,,7.0,,,0
51715,Berton,mac,Referral,2016-01-01,2016-01-06,2016-01-14,Toyota,Prius V,2013.0,,5.0,13.0,,0
51716,Strark,ios web,Paid,2016-01-02,2016-01-29,,,,,,27.0,,,0
51717,Strark,ios web,Referral,2016-01-15,2016-01-21,2016-01-24,Jeep,Cherokee,2014.0,2016-01-26,6.0,9.0,11.0,1
51718,Berton,ios web,Referral,2016-01-18,2016-01-23,2016-01-23,Mazda,MAZDA3,2011.0,2016-01-23,5.0,5.0,5.0,1
51719,Strark,ios web,Referral,2016-01-10,2016-01-15,,,,,,5.0,,,0
51720,Strark,ios web,Referral,2016-01-07,2016-02-18,2016-02-21,Kia,Optima,2012.0,,42.0,45.0,,0
51721,Berton,ios web,Organic,2016-01-14,2016-01-23,,,,,,9.0,,,0
51722,Strark,windows,Organic,2016-01-02,2016-01-02,,,,,,0.0,,,0
51723,Berton,ios web,Referral,2016-01-25,2016-01-29,,,,,,4.0,,,0
51724,Wrouver,ios web,Paid,2016-01-17,2016-01-29,,,,,,12.0,,,0
51725,Strark,windows,Organic,2016-01-19,2016-01-20,,,,,,1.0,,,0
51726,Strark,ios web,Paid,2016-01-19,2016-02-05,,,,,,17.0,,,0
51727,Strark,,Organic,2016-01-19,,,,,,,,,,0
51728,Berton,android web,Organic,2016-01-11,,,,,,,,,,0
51729,Wrouver,mac,Referral,2016-01-09,2016-01-13,2016-02-07,Nissan,Sentra,2013.0,,4.0,29.0,,0
51730,Strark,ios web,Organic,2016-01-03,2016-01-11,,,,,,8.0,,,0
51731,Strark,,Referral,2016-01-22,,,,,,,,,,0
51732,Strark,mac,Paid,2016-01-27,2016-01-28,,,,,,1.0,,,0
51733,Berton,ios web,Organic,2016-01-20,2016-02-03,,,,,,14.0,,,0
51734,Wrouver,android web,Referral,2016-01-16,2016-01-17,,,,,,1.0,,,0
51735,Berton,mac,Referral,2016-01-18,2016-01-20,2016-01-21,Mazda,MAZDA3,2009.0,2016-01-22,2.0,3.0,4.0,1
51736,Strark,android web,Referral,2016-01-01,2016-01-07,,,,,,6.0,,,0
51737,Berton,ios web,Referral,2016-01-05,2016-01-05,2016-01-05,Toyota,Prius C,2013.0,2016-01-09,0.0,0.0,4.0,1
51738,Strark,android web,Paid,2016-01-20,2016-01-20,2016-01-20,Dodge,Dakota,2007.0,2016-02-13,0.0,0.0,24.0,1
51739,Strark,,Referral,2016-01-02,,,,,,,,,,0
51740,Strark,ios web,Paid,2016-01-25,2016-01-30,,,,,,5.0,,,0
51741,Strark,,Referral,2016-01-04,,,,,,,,,,0
51742,Strark,android web,Referral,2016-01-10,2016-01-29,,,,,,19.0,,,0
51743,Berton,android web,Paid,2016-01-19,2016-01-27,2016-02-15,Honda,Civic,2002.0,,8.0,27.0,,0
51744,Strark,mac,Paid,2016-01-05,2016-01-11,2016-01-14,Toyota,Prius V,2013.0,2016-01-19,6.0,9.0,14.0,1
51745,Berton,ios web,Paid,2016-01-28,,,,,,,,,,0
51746,Berton,android web,Paid,2016-01-06,,,,,,,,,,0
51747,Berton,android web,Referral,2016-01-29,2016-01-30,,,,,,1.0,,,0
51748,Berton,mac,Paid,2016-01-28,2016-02-03,,,,,,6.0,,,0
51749,Strark,android web,Referral,2016-01-07,2016-01-14,,,,,,7.0,,,0
51750,Strark,windows,Paid,2016-01-14,,,,,,,,,,0
51751,Strark,mac,Organic,2016-01-04,2016-01-06,2016-01-06,Toyota,Prius,2015.0,2016-01-11,2.0,2.0,7.0,1
51752,Berton,other,Paid,2016-01-17,2016-01-27,2016-01-28,Chrysler,Sebring,2005.0,2016-01-30,10.0,11.0,13.0,1
51753,Wrouver,android web,Paid,2016-01-01,,,,,,,,,,0
51754,Berton,ios web,Paid,2016-01-05,,,,,,,,,,0
51755,Berton,ios web,Paid,2016-01-29,2016-02-01,2016-02-21,Mercedes-Benz,M-Class,2011.0,,3.0,23.0,,0
51756,Berton,android web,Referral,2016-01-22,2016-02-04,,,,,,13.0,,,0
51757,Berton,mac,Paid,2016-01-09,2016-02-21,2016-02-24,Toyota,RAV4,2008.0,,43.0,46.0,,0
51758,Berton,ios web,Referral,2016-01-03,,,,,,,,,,0
51759,Strark,,Referral,2016-01-10,2016-01-24,,,,,,14.0,,,0
51760,Berton,windows,Paid,2016-01-21,,,,,,,,,,0
51761,Berton,ios web,Referral,2016-01-01,2016-01-31,,,,,,30.0,,,0
51762,Strark,ios web,Organic,2016-01-05,2016-01-08,,,,,,3.0,,,0
51763,Strark,android web,Paid,2016-01-16,,,,,,,,,,0
51764,Strark,,Referral,2016-01-11,2016-01-30,,,,,,19.0,,,0
51765,Strark,windows,Referral,2016-01-20,2016-02-02,,,,,,13.0,,,0
51766,Berton,mac,Organic,2016-01-09,2016-01-27,2016-02-06,Honda,CR-V,2010.0,,18.0,28.0,,0
51767,Strark,ios web,Paid,2016-01-03,2016-02-18,,,,,,46.0,,,0
51768,Strark,ios web,Paid,2016-01-13,2016-02-08,,,,,,26.0,,,0
51769,Strark,other,Paid,2016-01-08,2016-01-10,2016-01-12,Lincoln,MKS,2011.0,2016-01-24,2.0,4.0,16.0,1
51770,Wrouver,other,Organic,2016-01-24,,,,,,,,,,0
51771,Strark,,Referral,2016-01-04,2016-01-06,,,,,,2.0,,,0
51772,Berton,ios web,Referral,2016-01-27,2016-01-27,,,,,,0.0,,,0
51773,Strark,android web,Referral,2016-01-13,2016-02-14,,,,,,32.0,,,0
51774,Strark,ios web,Referral,2016-01-06,2016-01-07,,,,,,1.0,,,0
51775,Berton,android web,Referral,2016-01-13,,,,,,,,,,0
51776,Strark,android web,Paid,2016-01-19,2016-02-06,2016-02-23,Honda,Accord,2012.0,,18.0,35.0,,0
51777,Berton,ios web,Paid,2016-01-26,2016-01-28,,,,,,2.0,,,0
51778,Wrouver,windows,Paid,2016-01-25,2016-01-25,,,,,,0.0,,,0
51779,Strark,android web,Organic,2016-01-04,,,,,,,,,,0
51780,Strark,android web,Referral,2016-01-22,2016-02-16,2016-02-27,Chevrolet,Aveo,2009.0,,25.0,36.0,,0
51781,Strark,android web,Organic,2016-01-02,2016-01-27,,,,,,25.0,,,0
51782,Strark,,Referral,2016-01-03,2016-01-05,,,,,,2.0,,,0
51783,Berton,windows,Paid,2016-01-14,,,,,,,,,,0
51784,Berton,android web,Paid,2016-01-28,2016-02-25,,,,,,28.0,,,0
51785,Berton,android web,Paid,2016-01-19,2016-01-27,,,,,,8.0,,,0
51786,Strark,ios web,Referral,2016-01-02,2016-01-05,2016-01-15,Toyota,Prius V,2014.0,,3.0,13.0,,0
51787,Strark,windows,Referral,2016-01-15,2016-01-24,,,,,,9.0,,,0
51788,Strark,ios web,Referral,2016-01-14,2016-01-16,2016-02-22,Honda,Civic,2015.0,,2.0,39.0,,0
51789,Berton,ios web,Paid,2016-01-20,,,,,,,,,,0
51790,Strark,android web,Referral,2016-01-20,2016-01-27,2016-01-30,Mercedes-Benz,CLA-Class,2014.0,,7.0,10.0,,0
51791,Berton,ios web,Referral,2016-01-04,2016-01-18,2016-01-19,Ford,Fiesta,2013.0,,14.0,15.0,,0
51792,Berton,other,Organic,2016-01-25,2016-02-11,2016-02-11,Chevrolet,Tahoe,2002.0,2016-02-13,17.0,17.0,19.0,1
51793,Strark,ios web,Organic,2016-01-14,2016-01-17,2016-02-24,Ford,Expedition,2012.0,,3.0,41.0,,0
51794,Berton,windows,Paid,2016-01-21,2016-01-27,,,,,,6.0,,,0
51795,Berton,ios web,Paid,2016-01-27,2016-01-27,,,,,,0.0,,,0
51796,Strark,,Referral,2016-01-03,,,,,,,,,,0
51797,Strark,windows,Paid,2016-01-26,2016-01-27,,,,,,1.0,,,0
51798,Wrouver,,Organic,2016-01-27,2016-02-08,,,,,,12.0,,,0
51799,Wrouver,android web,Paid,2016-01-05,2016-01-30,,,,,,25.0,,,0
51800,Strark,mac,Paid,2016-01-21,2016-01-21,,,,,,0.0,,,0
51801,Strark,android web,Paid,2016-01-22,2016-01-29,,,,,,7.0,,,0
51802,Strark,windows,Paid,2016-01-18,,,,,,,,,,0
51803,Wrouver,android web,Referral,2016-01-13,2016-01-24,2016-01-31,Toyota,Prius C,2014.0,2016-02-03,11.0,18.0,21.0,1
51804,Strark,android web,Paid,2016-01-06,2016-01-18,,,,,,12.0,,,0
51805,Berton,android web,Referral,2016-01-19,,,,,,,,,,0
51806,Strark,android web,Paid,2016-01-04,2016-01-08,2016-01-09,Kia,Sedona,2006.0,,4.0,5.0,,0
51807,Strark,ios web,Referral,2016-01-15,2016-02-09,,,,,,25.0,,,0
51808,Strark,ios web,Paid,2016-01-25,,,,,,,,,,0
51809,Strark,android web,Paid,2016-01-02,2016-01-02,,,,,,0.0,,,0
51810,Strark,ios web,Organic,2016-01-06,,,,,,,,,,0
51811,Berton,android web,Organic,2016-01-23,2016-01-24,,,,,,1.0,,,0
51812,Strark,,Referral,2016-01-02,,,,,,,,,,0
51813,Strark,android web,Paid,2016-01-18,2016-01-22,,,,,,4.0,,,0
51814,Strark,mac,Organic,2016-01-15,2016-02-13,,,,,,29.0,,,0
51815,Strark,ios web,Referral,2016-01-08,2016-01-10,,,,,,2.0,,,0
51816,Strark,ios web,Paid,2016-01-26,,,,,,,,,,0
51817,Strark,android web,Paid,2016-01-15,2016-02-02,,,,,,18.0,,,0
51818,Strark,ios web,Referral,2016-01-16,2016-01-23,2016-01-31,Mazda,CX-9,2008.0,,7.0,15.0,,0
51819,Berton,,Referral,2016-01-03,2016-02-09,,,,,,37.0,,,0
51820,Strark,other,Referral,2016-01-20,,,,,,,,,,0
51821,Strark,android web,Paid,2016-01-20,2016-01-20,2016-01-22,Kia,Optima,2015.0,2016-01-22,0.0,2.0,2.0,1
51822,Strark,android web,Referral,2016-01-05,2016-01-06,2016-01-13,Ford,Explorer,2016.0,2016-02-02,1.0,8.0,28.0,1
51823,Wrouver,ios web,Paid,2016-01-17,,,,,,,,,,0
51824,Wrouver,ios web,Paid,2016-01-13,2016-01-15,,,,,,2.0,,,0
51825,Strark,ios web,Paid,2016-01-13,2016-01-28,,,,,,15.0,,,0
51826,Strark,ios web,Paid,2016-01-25,2016-02-20,2016-02-26,Jeep,Patriot,2014.0,,26.0,32.0,,0
51827,Strark,other,Referral,2016-01-18,2016-01-23,,,,,,5.0,,,0
51828,Berton,other,Referral,2016-01-21,2016-01-24,,,,,,3.0,,,0
51829,Strark,,Referral,2016-01-10,2016-01-11,,,,,,1.0,,,0
51830,Berton,ios web,Paid,2016-01-23,,,,,,,,,,0
51831,Strark,,Organic,2016-01-16,2016-01-19,2016-02-12,Nissan,Sentra,2013.0,,3.0,27.0,,0
51832,Strark,ios web,Paid,2016-01-02,,,,,,,,,,0
51833,Strark,other,Referral,2016-01-30,2016-01-30,2016-01-31,Infiniti,Q50,2015.0,2016-02-12,0.0,1.0,13.0,1
51834,Strark,android web,Paid,2016-01-03,2016-02-03,,,,,,31.0,,,0
51835,Berton,android web,Referral,2016-01-04,2016-02-03,2016-02-29,Toyota,Corolla,2010.0,,30.0,56.0,,0
51836,Berton,android web,Referral,2016-01-27,2016-02-03,2016-02-06,Toyota,Camry,2014.0,2016-02-11,7.0,10.0,15.0,1
51837,Berton,android web,Paid,2016-01-29,,,,,,,,,,0
51838,Berton,windows,Referral,2016-01-23,2016-02-10,,,,,,18.0,,,0
51839,Wrouver,android web,Referral,2016-01-14,2016-01-15,2016-01-16,Ford,Freestyle,2006.0,2016-01-23,1.0,2.0,9.0,1
51840,Berton,ios web,Referral,2016-01-04,2016-01-13,2016-01-13,Cadillac,CTS,2006.0,,9.0,9.0,,0
51841,Strark,android web,Referral,2016-01-03,2016-01-03,,,,,,0.0,,,0
51842,Strark,other,Referral,2016-01-25,2016-02-15,,,,,,21.0,,,0
51843,Berton,windows,Referral,2016-01-06,,,,,,,,,,0
51844,Strark,windows,Organic,2016-01-03,2016-01-27,,,,,,24.0,,,0
51845,Wrouver,other,Paid,2016-01-09,2016-02-11,,,,,,33.0,,,0
51846,Wrouver,other,Paid,2016-01-12,2016-01-30,,,,,,18.0,,,0
51847,Berton,mac,Paid,2016-01-21,2016-01-28,,,,,,7.0,,,0
51848,Strark,,Referral,2016-01-08,,,,,,,,,,0
51849,Strark,android web,Paid,2016-01-03,,,,,,,,,,0
51850,Strark,other,Paid,2016-01-26,2016-01-30,,,,,,4.0,,,0
51851,Strark,windows,Organic,2016-01-27,2016-01-28,,,,,,1.0,,,0
51852,Berton,ios web,Referral,2016-01-15,2016-01-15,2016-01-15,Toyota,Corolla,2007.0,,0.0,0.0,,0
51853,Strark,ios web,Organic,2016-01-08,2016-01-17,,,,,,9.0,,,0
51854,Strark,windows,Paid,2016-01-27,2016-02-15,,,,,,19.0,,,0
51855,Wrouver,android web,Paid,2016-01-27,2016-01-31,,,,,,4.0,,,0
51856,Strark,android web,Paid,2016-01-16,,,,,,,,,,0
51857,Berton,android web,Referral,2016-01-25,,,,,,,,,,0
51858,Berton,ios web,Paid,2016-01-04,2016-01-06,2016-01-06,Toyota,Tacoma,2012.0,2016-01-09,2.0,2.0,5.0,1
51859,Strark,ios web,Paid,2016-01-17,2016-01-26,2016-02-09,Toyota,Yaris,2008.0,,9.0,23.0,,0
51860,Berton,ios web,Referral,2016-01-27,2016-01-31,2016-02-02,Nissan,Rogue,2009.0,,4.0,6.0,,0
51861,Wrouver,android web,Organic,2016-01-16,2016-01-22,,,,,,6.0,,,0
51862,Strark,,Organic,2016-01-26,2016-02-03,,,,,,8.0,,,0
51863,Wrouver,ios web,Paid,2016-01-12,2016-01-22,2016-02-29,Acura,TLX,2005.0,,10.0,48.0,,0
51864,Berton,ios web,Referral,2016-01-15,2016-01-22,2016-01-25,Toyota,Corolla,2012.0,2016-02-03,7.0,10.0,19.0,1
51865,Strark,mac,Paid,2016-01-29,2016-02-27,,,,,,29.0,,,0
51866,Strark,,Referral,2016-01-10,2016-01-23,2016-02-12,Autobot,Optimus Prime,2006.0,,13.0,33.0,,0
51867,Strark,windows,Organic,2016-01-26,2016-01-27,2016-01-28,Chevrolet,Impala,2011.0,2016-01-28,1.0,2.0,2.0,1
51868,Wrouver,android web,Organic,2016-01-18,2016-01-19,2016-01-20,Ford,Taurus,2006.0,2016-01-29,1.0,2.0,11.0,1
51869,Berton,ios web,Referral,2016-01-05,2016-02-07,,,,,,33.0,,,0
51870,Strark,android web,Paid,2016-01-15,,,,,,,,,,0
51871,Strark,windows,Paid,2016-01-05,2016-01-07,2016-01-09,Honda,Pilot,2009.0,,2.0,4.0,,0
51872,Berton,android web,Referral,2016-01-12,2016-01-18,2016-01-21,Hyundai,Elantra,2016.0,2016-02-02,6.0,9.0,21.0,1
51873,Wrouver,windows,Organic,2016-01-29,2016-01-29,,,,,,0.0,,,0
51874,Berton,android web,Referral,2016-01-03,2016-02-20,,,,,,48.0,,,0
51875,Strark,mac,Organic,2016-01-28,2016-02-07,2016-02-07,Honda,Pilot,2010.0,2016-02-11,10.0,10.0,14.0,1
51876,Strark,android web,Organic,2016-01-06,2016-01-10,,,,,,4.0,,,0
51877,Berton,ios web,Referral,2016-01-22,2016-02-12,2016-02-16,Volkswagen,Jetta,2016.0,,21.0,25.0,,0
51878,Berton,ios web,Organic,2016-01-23,,,,,,,,,,0
51879,Strark,android web,Paid,2016-01-30,2016-02-03,2016-02-07,Ford,Fusion,2006.0,,4.0,8.0,,0
51880,Berton,,Referral,2016-01-03,,,,,,,,,,0
51881,Berton,mac,Referral,2016-01-02,2016-01-08,2016-01-10,Volkswagen,e-Golf,2002.0,2016-01-15,6.0,8.0,13.0,1
51882,Strark,ios web,Paid,2016-01-21,2016-01-30,,,,,,9.0,,,0
51883,Strark,ios web,Paid,2016-01-03,2016-01-13,,,,,,10.0,,,0
51884,Strark,android web,Referral,2016-01-19,2016-02-10,,,,,,22.0,,,0
51885,Strark,windows,Referral,2016-01-20,2016-01-20,2016-01-21,Acura,MDX,2010.0,2016-01-24,0.0,1.0,4.0,1
51886,Strark,windows,Organic,2016-01-25,2016-02-06,,,,,,12.0,,,0
51887,Berton,windows,Organic,2016-01-11,,,,,,,,,,0
51888,Strark,other,Paid,2016-01-13,,,,,,,,,,0
51889,Strark,windows,Paid,2016-01-19,,,,,,,,,,0
51890,Strark,android web,Referral,2016-01-21,2016-01-30,,,,,,9.0,,,0
51891,Strark,windows,Organic,2016-01-05,2016-02-08,,,,,,34.0,,,0
51892,Berton,android web,Paid,2016-01-27,,,,,,,,,,0
51893,Berton,ios web,Paid,2016-01-07,,,,,,,,,,0
51894,Strark,android web,Paid,2016-01-25,,,,,,,,,,0
51895,Berton,android web,Paid,2016-01-26,,,,,,,,,,0
51896,Wrouver,android web,Paid,2016-01-25,,,,,,,,,,0
51897,Berton,android web,Organic,2016-01-04,2016-01-04,2016-01-13,Hyundai,Sonata,2016.0,2016-02-01,0.0,9.0,28.0,1
51898,Wrouver,windows,Organic,2016-01-05,2016-01-17,2016-02-12,Toyota,Prius,2015.0,,12.0,38.0,,0
51899,Strark,android web,Paid,2016-01-08,,,,,,,,,,0
51900,Strark,android web,Referral,2016-01-07,2016-01-12,2016-02-26,Honda,Civic,2012.0,,5.0,50.0,,0
51901,Strark,android web,Referral,2016-01-12,2016-01-20,2016-01-20,Nissan,Sentra,2015.0,2016-01-20,8.0,8.0,8.0,1
51902,Strark,ios web,Paid,2016-01-12,2016-01-29,,,,,,17.0,,,0
51903,Strark,,Referral,2016-01-05,,,,,,,,,,0
51904,Strark,android web,Referral,2016-01-05,2016-01-05,2016-01-15,Honda,Accord,2014.0,2016-01-23,0.0,10.0,18.0,1
51905,Berton,,Referral,2016-01-10,,,,,,,,,,0
